x,y,z,directionX,directionY,directionZ,q_magnitude
1.5,0,1,0.540912,-0.222093,0.811226,8.83008e-06
1.75,0.25,1.25,0.156291,-0.785246,0.599134,1.53543e-06
2,0,0.5,0.55608,-0.220793,0.801265,2.20747e-05
2.25,0.25,0.75,0.0931989,-0.75767,0.64595,4.3301e-06
1.5,-0.5,1.5,0.449037,-0.320451,0.834072,3.90877e-06
2,0,1.5,0.483973,-0.313273,0.817086,5.02806e-06
1.5,0.5,-1.5,0.644537,0.0195167,0.764324,0.000172053
1.75,0.75,-1.25,0.521672,-0.417858,0.743809,3.2737e-05
2,0.5,-1,0.614852,-0.0192686,0.788407,0.000103782
2.25,0.75,-0.75,0.390178,-0.559678,0.73111,1.9975e-05
1.5,1,-1,0.675101,-0.00889007,0.737672,9.73696e-05
1.75,1.25,-0.75,0.549671,-0.460427,0.697043,2.04138e-05
2,1,-1.5,0.654215,0.0689388,0.75316,0.000136507
2.25,1.25,-1.25,0.545822,-0.410319,0.730559,2.77368e-05
1.5,0.5,-0.5,0.624004,-0.12188,0.771857,6.33249e-05
1.75,0.75,-0.25,0.41608,-0.590045,0.691899,1.28143e-05
2,0.5,0,0.618748,-0.10508,0.77853,3.64405e-05
2.25,0.75,0.25,0.249918,-0.712422,0.655741,7.58736e-06
1.5,1,0,0.670294,-0.152899,0.726173,2.95934e-05
1.75,1.25,0.25,0.490998,-0.618227,0.613772,7.29313e-06
2,1,-0.5,0.666782,-0.00812977,0.745209,6.25603e-05
2.25,1.25,-0.25,0.379001,-0.659782,0.648881,1.27357e-05
1.5,0.5,0.5,0.585796,-0.260757,0.767365,1.6978e-05
1.75,0.75,0.75,0.356943,-0.699761,0.618811,4.32668e-06
2,0.5,1,0.639968,-0.190608,0.744386,1.15565e-05
2.25,0.75,1.25,0.169017,-0.809918,0.561664,2.38264e-06
1.5,1,1,0.666453,-0.0935042,0.73966,8.09393e-06
1.75,1.25,1.25,0.346922,-0.800031,0.489485,1.51422e-06
2,1,0.5,0.667806,-0.178484,0.722619,1.97808e-05
2.25,1.25,0.75,0.286504,-0.786865,0.546588,4.48963e-06
1.5,0.5,1.5,0.614119,-0.208988,0.76104,3.85518e-06
2,1,1.5,0.666937,-0.117015,0.735869,4.62778e-06
1.5,1.5,-1.5,0.723277,0.106691,0.682267,0.000148989
2,1.5,-1,0.714419,0.0675774,0.696447,9.57e-05
1.5,1.5,-0.5,0.75495,0.0137351,0.655638,6.01789e-05
2,1.5,0,0.740117,-0.0974247,0.665383,3.47848e-05
1.5,1.5,0.5,0.732696,-0.0429952,0.679196,1.47512e-05
2,1.5,1,0.710992,-0.20457,0.672786,8.63423e-06
1.5,1.5,1.5,0.737359,-0.0949129,0.6688,3.3595e-06
2.5,-1.5,-1.5,0.363732,-0.0897697,0.927168,0.000103562
2.5,-1,-1,0.430593,-0.0872989,0.898314,9.20049e-05
2.5,-1.5,-0.5,0.393181,-0.128341,0.91046,6.27676e-05
2.5,-1,0,0.432657,-0.126411,0.892652,4.069e-05
2.5,-1.5,0.5,0.368997,-0.162756,0.915069,2.27131e-05
2.5,-1,1,0.42368,-0.167454,0.890199,1.26188e-05
2.5,-1.5,1.5,0.32447,-0.264783,0.90808,6.29621e-06
2.5,-0.5,-1.5,0.460918,-0.0322675,0.886856,0.000108869
2.5,0,-1,0.525327,-0.0258877,0.850507,9.074e-05
2.5,-0.5,-0.5,0.487063,-0.0818088,0.869527,6.57739e-05
2.5,0,0,0.538494,-0.0967266,0.837059,4.00205e-05
2.5,-0.5,0.5,0.481389,-0.133103,0.866342,2.36397e-05
2.5,0,1,0.546502,-0.156776,0.822652,1.25726e-05
2.5,-0.5,1.5,0.459576,-0.252375,0.851526,6.68172e-06
2.5,0.5,-1.5,0.561513,0.0293563,0.826947,0.000106512
2.5,1,-1,0.636595,0.0272062,0.770718,8.70012e-05
2.5,0.5,-0.5,0.591086,-0.019375,0.806375,6.21358e-05
2.5,1,0,0.657308,-0.0738594,0.749994,3.75572e-05
2.5,0.5,0.5,0.593892,-0.122519,0.795161,2.21018e-05
2.5,1,1,0.654084,-0.173389,0.736282,1.07965e-05
2.5,0.5,1.5,0.592856,-0.272305,0.757873,6.52449e-06
2.5,1.5,-1.5,0.677069,0.0757623,0.732009,0.000105818
2.5,1.5,-0.5,0.70224,-0.0181706,0.711708,5.65005e-05
2.5,1.5,0.5,0.714255,-0.101548,0.692479,1.95317e-05
2.5,1.5,1.5,0.757683,-0.14565,0.636162,5.79615e-06
