x,y,z,directionX,directionY,directionZ,q_magnitude
1.5,0,1,0.203021,0.730297,-0.652265,3.61842e-05
1.75,0.25,1.25,-0.196011,0.709857,-0.676523,5.53086e-06
2,0,0.5,0.221209,0.700281,-0.678729,7.94336e-05
2.25,0.25,0.75,-0.188811,0.683348,-0.705256,1.18351e-05
1.5,-0.5,1.5,0.121323,0.764791,-0.632752,2.28495e-05
2,0,1.5,0.0590683,0.715936,-0.695663,2.21847e-05
1.5,0.5,-1.5,-0.0314571,0.759006,-0.650324,0.000141626
1.75,0.75,-1.25,0.373239,0.660439,-0.651547,6.55703e-05
2,0.5,-1,0.204921,0.688747,-0.695439,0.000264393
2.25,0.75,-0.75,0.0885127,0.703356,-0.705305,7.30376e-05
1.5,1,-1,0.221675,0.701447,-0.677372,0.000174263
1.75,1.25,-0.75,0.0921833,0.731094,-0.676021,4.88236e-05
2,1,-1.5,-0.0737908,0.723357,-0.68652,0.000135065
2.25,1.25,-1.25,0.292681,0.6528,-0.698706,5.68856e-05
1.5,0.5,-0.5,0.420624,0.653757,-0.629029,0.000232323
1.75,0.75,-0.25,-0.0523049,0.739424,-0.671205,2.55382e-05
2,0.5,0,0.297103,0.668295,-0.681991,0.000130633
2.25,0.75,0.25,-0.135075,0.690348,-0.710756,1.72561e-05
1.5,1,0,0.332513,0.675881,-0.657738,9.47039e-05
1.75,1.25,0.25,-0.123558,0.717956,-0.685035,1.16918e-05
2,1,-0.5,0.353165,0.644025,-0.678606,0.000206223
2.25,1.25,-0.25,-0.10209,0.698497,-0.708294,2.30907e-05
1.5,0.5,0.5,0.279895,0.698482,-0.658622,5.98652e-05
1.75,0.75,0.75,-0.141289,0.716969,-0.682637,8.44694e-06
2,0.5,1,0.144598,0.692705,-0.706577,3.52449e-05
2.25,0.75,1.25,-0.18488,0.658594,-0.729433,5.67709e-06
1.5,1,1,0.212204,0.69289,-0.68911,2.67001e-05
1.75,1.25,1.25,-0.123144,0.698195,-0.705237,4.10921e-06
2,1,0.5,0.214934,0.672696,-0.708014,5.46779e-05
2.25,1.25,0.75,-0.152088,0.668265,-0.728211,8.13733e-06
1.5,0.5,1.5,0.142674,0.712748,-0.686757,1.70344e-05
2,1,1.5,0.0814982,0.670153,-0.737735,1.61144e-05
1.5,1.5,-1.5,-0.12403,0.73213,-0.669778,8.07416e-05
2,1.5,-1,0.153385,0.678577,-0.718336,0.000153917
1.5,1.5,-0.5,0.374265,0.660341,-0.651057,0.000144249
2,1.5,0,0.263829,0.660217,-0.703213,8.1384e-05
1.5,1.5,0.5,0.258165,0.681036,-0.685231,3.9708e-05
2,1.5,1,0.146276,0.662058,-0.735039,2.38143e-05
1.5,1.5,1.5,0.155078,0.676886,-0.719567,1.24023e-05
2.5,-1.5,-1.5,-0.0688878,0.741048,-0.667909,0.000225633
2.5,-1,-1,0.181025,0.699748,-0.691073,0.000441397
2.5,-1.5,-0.5,0.336755,0.670593,-0.660985,0.000380121
2.5,-1,0,0.250454,0.68538,-0.68376,0.000217807
2.5,-1.5,0.5,0.124125,0.723104,-0.679495,0.000126499
2.5,-1,1,0.0680809,0.720459,-0.690147,6.13572e-05
2.5,-1.5,1.5,0.0119531,0.734092,-0.678945,3.87912e-05
2.5,-0.5,-1.5,0.00201817,0.728117,-0.68545,0.000286254
2.5,0,-1,0.179608,0.675183,-0.71545,0.00037254
2.5,-0.5,-0.5,0.353949,0.639209,-0.682739,0.000387595
2.5,0,0,0.252265,0.660969,-0.70674,0.000169461
2.5,-0.5,0.5,0.157788,0.695901,-0.700589,0.000102661
2.5,0,1,0.0703606,0.689022,-0.721317,4.57051e-05
2.5,-0.5,1.5,-0.0156638,0.707697,-0.706342,2.84744e-05
2.5,0.5,-1.5,-0.0398021,0.70717,-0.705922,0.000210313
2.5,1,-1,0.137209,0.661154,-0.737597,0.000232556
2.5,0.5,-0.5,0.324943,0.629611,-0.705693,0.000280601
2.5,1,0,0.228944,0.646164,-0.72805,0.000112253
2.5,0.5,0.5,0.160817,0.665153,-0.729184,7.18571e-05
2.5,1,1,0.0838075,0.650993,-0.754443,3.10687e-05
2.5,0.5,1.5,-0.00206707,0.661665,-0.749796,2.0495e-05
2.5,1.5,-1.5,-0.127101,0.684193,-0.71814,0.0001205
2.5,1.5,-0.5,0.284447,0.63073,-0.72199,0.000167193
2.5,1.5,0.5,0.146822,0.644381,-0.750477,4.5758e-05
2.5,1.5,1.5,0.0220278,0.624266,-0.780901,1.39618e-05
