x,y,z,directionX,directionY,directionZ,q_magnitude
2,0.5,-1,0.771397,0.429145,0.469874,4.41462e-06
2.25,0.75,-0.75,0.503636,0.791154,0.347026,3.59046e-06
1.5,1,-1,0.773657,0.430136,0.465228,2.91258e-06
1.75,1.25,-0.75,0.544777,0.760254,0.353882,2.57639e-06
2,1,-1.5,0.700166,0.64281,0.310746,1.9327e-06
2.25,1.25,-1.25,0.445937,0.869924,0.210649,1.70241e-06
1.5,0.5,-0.5,0.78993,0.179831,0.586235,6.70459e-06
1.75,0.75,-0.25,0.596198,0.655976,0.462864,5.13048e-06
2,0.5,0,0.774728,-0.00110322,0.632293,1.71619e-05
2.25,0.75,0.25,0.626348,0.585882,0.514227,1.10513e-05
1.5,1,0,0.77533,-0.0207191,0.631216,1.01144e-05
1.75,1.25,0.25,0.654741,0.571896,0.494216,7.36379e-06
2,1,-0.5,0.792484,0.242362,0.559669,6.47157e-06
2.25,1.25,-0.25,0.566537,0.71468,0.410206,5.32432e-06
1.5,0.5,0.5,0.724955,-0.222958,0.651713,2.70973e-05
1.75,0.75,0.75,0.729887,0.383339,0.565965,1.95405e-05
2,0.5,1,0.724207,0.248756,0.643152,6.98478e-05
2.25,0.75,1.25,0.788577,0.166546,0.591953,2.14137e-05
1.5,1,1,0.73554,0.260862,0.625246,4.3768e-05
1.75,1.25,1.25,0.801377,0.172868,0.572636,1.33709e-05
2,1,0.5,0.75029,-0.192638,0.63242,2.73506e-05
2.25,1.25,0.75,0.722812,0.449584,0.524802,2.09225e-05
1.5,0.5,1.5,0.697616,0.399913,0.594476,6.48412e-05
2,1,1.5,0.6963,0.459382,0.551484,7.29424e-05
1.5,1.5,-1.5,0.703981,0.633133,0.321797,1.37525e-06
2,1.5,-1,0.748609,0.503982,0.430797,2.66673e-06
1.5,1.5,-0.5,0.793722,0.246338,0.556168,4.0147e-06
2,1.5,0,0.788788,0.0203074,0.614329,9.6814e-06
1.5,1.5,0.5,0.735499,-0.228879,0.637695,1.57235e-05
2,1.5,1,0.74134,0.325829,0.586729,4.57718e-05
1.5,1.5,1.5,0.713507,0.462914,0.525945,4.76075e-05
2.5,-1.5,-1.5,0.794164,0.444894,0.413972,5.24565e-06
2.5,-1,-1,0.776955,0.341276,0.52903,9.87707e-06
2.5,-1.5,-0.5,0.745013,0.134779,0.653291,2.54851e-05
2.5,-1,0,0.734316,0.00814991,0.678759,4.63489e-05
2.5,-1.5,0.5,0.684193,-0.127101,0.71814,0.0001205
2.5,-1,1,0.678577,0.153385,0.718336,0.000153917
2.5,-1.5,1.5,0.63073,0.284447,0.72199,0.000167193
2.5,-0.5,-1.5,0.754264,0.55649,0.348432,3.87077e-06
2.5,0,-1,0.771931,0.42293,0.474608,6.51946e-06
2.5,-0.5,-0.5,0.773199,0.195395,0.603311,1.72615e-05
2.5,0,0,0.77065,0.0267284,0.636698,2.90793e-05
2.5,-0.5,0.5,0.73213,-0.12403,0.669778,8.07416e-05
2.5,0,1,0.713035,0.235724,0.660315,0.000111027
2.5,-0.5,1.5,0.660341,0.374265,0.651057,0.000144249
2.5,0.5,-1.5,0.705159,0.644425,0.295749,2.59371e-06
2.5,1,-1,0.753925,0.494997,0.431944,3.94085e-06
2.5,0.5,-0.5,0.79019,0.24176,0.563162,1.04232e-05
2.5,1,0,0.792562,0.0339392,0.608846,1.64812e-05
2.5,0.5,0.5,0.761275,-0.144782,0.632059,4.7869e-05
2.5,1,1,0.734267,0.313227,0.60228,7.29369e-05
2.5,0.5,1.5,0.679904,0.452186,0.577285,0.000110164
2.5,1.5,-1.5,0.647484,0.716666,0.259143,1.63339e-06
2.5,1.5,-0.5,0.792657,0.287948,0.537384,5.82099e-06
2.5,1.5,0.5,0.770113,-0.177677,0.612663,2.59504e-05
2.5,1.5,1.5,0.691607,0.516988,0.504384,7.63587e-05
