x,y,z,directionX,directionY,directionZ,q_magnitude
2.25,-0.25,1.25,-0.0770685,0.833277,-0.547457,1.0485e-05
1.5,0,1,0.529731,0.70812,-0.466853,6.54498e-05
1.75,0.25,1.25,-0.0566448,0.831901,-0.552025,6.45508e-06
2,0,0.5,0.553241,0.673846,-0.489751,0.000164696
2.25,0.25,0.75,0.0187231,0.819216,-0.573179,1.5796e-05
1.5,-0.5,1.5,0.47846,0.749023,-0.458303,3.6983e-05
2,0,1.5,0.439305,0.730669,-0.522621,4.13597e-05
1.5,0.5,-1.5,0.276047,0.809999,-0.517397,7.67997e-06
1.75,0.75,-1.25,0.792685,0.498203,-0.351347,7.21031e-06
2,0.5,-1,0.065516,0.81437,-0.576636,2.54687e-05
2.25,0.75,-0.75,0.661203,0.579329,-0.476644,1.63692e-05
1.5,1,-1,0.0467531,0.80836,-0.586829,1.48285e-05
1.75,1.25,-0.75,0.64536,0.608341,-0.461988,1.13129e-05
2,1,-1.5,0.27432,0.798222,-0.536275,9.29786e-06
2.25,1.25,-1.25,0.739751,0.529497,-0.415213,7.55687e-06
1.5,0.5,-0.5,-0.134634,0.807532,-0.574253,4.14178e-05
1.75,0.75,-0.25,0.515717,0.697804,-0.497098,3.21266e-05
2,0.5,0,0.352075,0.743252,-0.568876,0.000112849
2.25,0.75,0.25,0.227418,0.78742,-0.572931,3.4502e-05
1.5,1,0,0.370055,0.743371,-0.557189,7.12279e-05
1.75,1.25,0.25,0.231893,0.797727,-0.556649,2.16301e-05
2,1,-0.5,-0.128871,0.786415,-0.604106,4.58959e-05
2.25,1.25,-0.25,0.452547,0.703662,-0.547778,3.21385e-05
1.5,0.5,0.5,0.563529,0.679084,-0.470403,0.000112695
1.75,0.75,0.75,0.0228264,0.821949,-0.569104,9.72306e-06
2,0.5,1,0.483844,0.698244,-0.527589,7.00247e-05
2.25,0.75,1.25,-0.0634795,0.801398,-0.594754,7.24934e-06
1.5,1,1,0.501806,0.700844,-0.50696,4.78174e-05
1.75,1.25,1.25,-0.0390116,0.802807,-0.594962,4.54697e-06
2,1,0.5,0.512531,0.678132,-0.526734,0.000115015
2.25,1.25,0.75,-0.0144311,0.798741,-0.601501,1.03379e-05
1.5,0.5,1.5,0.480691,0.718002,-0.503399,2.94764e-05
2,1,1.5,0.42619,0.709231,-0.561563,3.09323e-05
1.5,1.5,-1.5,0.287948,0.792657,-0.537384,5.82099e-06
2,1.5,-1,0.0339392,0.792562,-0.608846,1.64812e-05
1.5,1.5,-0.5,-0.177677,0.770113,-0.612663,2.59504e-05
2,1.5,0,0.313227,0.734267,-0.60228,7.29369e-05
1.5,1.5,0.5,0.516988,0.691607,-0.504384,7.63587e-05
2,1.5,1,0.44318,0.700269,-0.559656,4.7783e-05
1.5,1.5,1.5,0.450601,0.711268,-0.539497,2.12807e-05
2.5,-1.5,-1.5,0.01868,0.815897,-0.577895,1.6336e-05
2.5,-1,-1,0.0752039,0.83501,-0.54507,5.43677e-05
2.5,-1.5,-0.5,0.021289,0.850323,-0.525831,0.000162487
2.5,-1,0,0.323181,0.781024,-0.534374,0.000244587
2.5,-1.5,0.5,0.512514,0.719656,-0.468428,0.000260647
2.5,-1,1,0.443915,0.738957,-0.506836,0.000123308
2.5,-1.5,1.5,0.338208,0.801427,-0.493286,7.52126e-05
2.5,-0.5,-1.5,0.19832,0.824964,-0.529248,1.70536e-05
2.5,0,-1,0.0935236,0.814041,-0.573228,4.2859e-05
2.5,-0.5,-0.5,0.00171867,0.825425,-0.564508,0.000129416
2.5,0,0,0.330648,0.74409,-0.580519,0.000177153
2.5,-0.5,0.5,0.532546,0.674844,-0.510863,0.000230406
2.5,0,1,0.454669,0.701522,-0.548765,9.91844e-05
2.5,-0.5,1.5,0.379913,0.750605,-0.540609,5.65474e-05
2.5,0.5,-1.5,0.261933,0.801412,-0.537709,1.45931e-05
2.5,1,-1,0.0583265,0.792749,-0.606751,2.81105e-05
2.5,0.5,-0.5,-0.0675626,0.7949,-0.602967,8.11702e-05
2.5,1,0,0.298642,0.728048,-0.617056,0.000115878
2.5,0.5,0.5,0.502363,0.667472,-0.549648,0.00016906
2.5,1,1,0.425313,0.69211,-0.583174,7.04434e-05
2.5,0.5,1.5,0.389487,0.712902,-0.583156,4.36631e-05
2.5,1.5,-1.5,0.24176,0.79019,-0.563162,1.04232e-05
2.5,1.5,-0.5,-0.144782,0.761275,-0.632059,4.7869e-05
2.5,1.5,0.5,0.452186,0.679904,-0.577285,0.000110164
2.5,1.5,1.5,0.360983,0.702063,-0.613839,3.04978e-05
