x,y,z,directionX,directionY,directionZ,q_magnitude
2.25,0.25,-1.25,-0.769361,-0.0675477,-0.635233,2.61317e-06
1.5,-0.5,-0.5,-0.427492,0.208217,-0.879714,1.20985e-05
1.75,-0.25,-0.25,-0.729507,-0.332754,-0.597574,2.53977e-06
2,-0.5,0,-0.457749,-0.00917725,-0.889034,3.86641e-06
2.25,-0.25,0.25,-0.613738,-0.550742,-0.565693,1.06727e-06
1.5,0,0,-0.481331,0.0657723,-0.874068,5.03948e-06
1.75,0.25,0.25,-0.681381,-0.407026,-0.608317,1.42463e-06
2,0,-0.5,-0.43561,0.179923,-0.881971,6.44585e-06
2.25,0.25,-0.25,-0.752631,-0.367265,-0.5465,1.6789e-06
1.5,-0.5,0.5,-0.475471,-0.141913,-0.86821,2.9717e-06
1.75,-0.25,0.75,-0.517469,-0.615346,-0.594621,9.07547e-07
2,-0.5,1,-0.344287,-0.460728,-0.818044,1.01504e-06
2.25,-0.25,1.25,-0.308202,-0.78165,-0.54225,4.10904e-07
1.5,0,1,-0.471704,-0.342358,-0.81258,1.33473e-06
1.75,0.25,1.25,-0.467632,-0.650458,-0.598519,5.41244e-07
2,0,0.5,-0.475274,-0.212729,-0.853733,1.66522e-06
2.25,0.25,0.75,-0.553637,-0.603284,-0.574051,6.25777e-07
1.5,-0.5,1.5,-0.311524,-0.594973,-0.740918,8.25362e-07
2,0,1.5,-0.302592,-0.643864,-0.702764,5.2374e-07
1.5,0.5,-1.5,-0.798477,-0.0847358,-0.596032,2.33501e-05
1.75,0.75,-1.25,-0.745433,0.0241886,-0.666142,3.51981e-06
2,0.5,-1,-0.737168,-0.107839,-0.667048,1.31828e-05
2.25,0.75,-0.75,-0.822831,-0.197556,-0.532843,3.23522e-06
1.5,1,-1,-0.698039,0.000480902,-0.716059,1.66651e-05
1.75,1.25,-0.75,-0.7954,-0.0905244,-0.599286,4.13254e-06
2,1,-1.5,-0.822593,-0.135203,-0.552323,1.4989e-05
2.25,1.25,-1.25,-0.796155,-0.0305015,-0.604324,2.21159e-06
1.5,0.5,-0.5,-0.425294,0.230841,-0.875121,8.34704e-06
1.75,0.75,-0.25,-0.763322,-0.235472,-0.601576,2.18613e-06
2,0.5,0,-0.49787,0.0196428,-0.867029,2.78055e-06
2.25,0.75,0.25,-0.706408,-0.419941,-0.569769,9.45032e-07
1.5,1,0,-0.490933,0.109366,-0.864306,3.61333e-06
1.75,1.25,0.25,-0.721038,-0.281965,-0.63293,1.19793e-06
2,1,-0.5,-0.442943,0.206626,-0.872414,4.57799e-06
2.25,1.25,-0.25,-0.788318,-0.266051,-0.554772,1.41018e-06
1.5,0.5,0.5,-0.52141,-0.091291,-0.848409,2.20421e-06
1.75,0.75,0.75,-0.630266,-0.450147,-0.63256,8.17437e-07
2,0.5,1,-0.479284,-0.393585,-0.78446,8.11734e-07
2.25,0.75,1.25,-0.51279,-0.621974,-0.591773,3.73258e-07
1.5,1,1,-0.543555,-0.223542,-0.809059,1.06624e-06
1.75,1.25,1.25,-0.589196,-0.461284,-0.663374,4.74703e-07
2,1,0.5,-0.541704,-0.138175,-0.829135,1.2862e-06
2.25,1.25,0.75,-0.659243,-0.446671,-0.604883,5.43775e-07
1.5,0.5,1.5,-0.461297,-0.484097,-0.743542,6.84846e-07
2,1,1.5,-0.482609,-0.498031,-0.720453,4.44615e-07
1.5,1.5,-1.5,-0.779149,-0.0298409,-0.626128,1.80317e-05
2,1.5,-1,-0.732934,-0.0463738,-0.678717,1.01024e-05
1.5,1.5,-0.5,-0.410977,0.25793,-0.874397,5.80314e-06
2,1.5,0,-0.515936,0.0750761,-0.853331,2.05229e-06
1.5,1.5,0.5,-0.539702,-0.00292343,-0.841851,1.65425e-06
2,1.5,1,-0.566428,-0.253691,-0.784092,6.58503e-07
1.5,1.5,1.5,-0.552627,-0.301874,-0.776837,5.66734e-07
2.5,-1.5,-1.5,-0.71775,-0.458514,-0.524023,1.51628e-05
2.5,-1,-1,-0.675649,-0.29828,-0.674186,1.23588e-05
2.5,-1.5,-0.5,-0.392351,0.107874,-0.913468,7.5478e-06
2.5,-1,0,-0.393949,-0.0678222,-0.916626,3.02073e-06
2.5,-1.5,0.5,-0.289028,-0.248941,-0.924387,1.87684e-06
2.5,-1,1,-0.166598,-0.503259,-0.847924,8.01934e-07
2.5,-1.5,1.5,0.0856358,-0.585259,-0.806312,5.50202e-07
2.5,-0.5,-1.5,-0.793934,-0.364549,-0.486593,1.37819e-05
2.5,0,-1,-0.73927,-0.234533,-0.631248,1.00719e-05
2.5,-0.5,-0.5,-0.411679,0.126882,-0.902453,4.93153e-06
2.5,0,0,-0.45898,-0.0691194,-0.885754,2.092e-06
2.5,-0.5,0.5,-0.369438,-0.303968,-0.878134,1.27034e-06
2.5,0,1,-0.337321,-0.529701,-0.778223,6.15803e-07
2.5,-0.5,1.5,-0.0762742,-0.714053,-0.695925,4.09292e-07
2.5,0.5,-1.5,-0.834371,-0.264681,-0.483496,1.1825e-05
2.5,1,-1,-0.767286,-0.158185,-0.621489,8.02781e-06
2.5,0.5,-0.5,-0.444778,0.148632,-0.883222,3.45899e-06
2.5,1,0,-0.519055,-0.0281742,-0.854277,1.55894e-06
2.5,0.5,0.5,-0.486307,-0.27719,-0.828656,9.66382e-07
2.5,1,1,-0.500734,-0.430651,-0.75087,5.06914e-07
2.5,0.5,1.5,-0.330879,-0.662241,-0.672277,3.44493e-07
2.5,1.5,-1.5,-0.843878,-0.178388,-0.506011,9.52397e-06
2.5,1.5,-0.5,-0.462335,0.181017,-0.868032,2.52158e-06
2.5,1.5,0.5,-0.567551,-0.182315,-0.802899,7.63501e-07
2.5,1.5,1.5,-0.514427,-0.503015,-0.694508,2.91435e-07
